0;3.1375;-0.039356;-0.028216;1.4444;0.70704;2.1887
1;3.1376;-0.039222;-0.029121;1.4444;0.70691;2.1893
2;3.1375;-0.039219;-0.029021;1.4444;0.70697;2.1891
3;3.1376;-0.039466;-0.028561;1.4444;0.70703;2.189
4;3.138;-0.039258;-0.029067;1.4445;0.70694;2.1891
5;3.1378;-0.039632;-0.028091;1.4444;0.70709;2.1888
6;3.1379;-0.03969;-0.028062;1.4444;0.70709;2.1888
7;3.1376;-0.039405;-0.028108;1.4443;0.70707;2.1887
8;3.1375;-0.039576;-0.028271;1.4441;0.707;2.1888
9;3.1376;-0.039426;-0.028822;1.4435;0.70677;2.189
10;3.1378;-0.04102;-0.027314;1.4413;0.70673;2.1884
11;3.1383;-0.044651;-0.02974;1.4355;0.70634;2.1892
12;3.1376;-0.04648;-0.028861;1.4288;0.70541;2.1888
13;3.1375;-0.045662;-0.029288;1.4212;0.70302;2.1894
14;3.1404;-0.042854;-0.021322;1.4124;0.70278;2.1793
15;3.1409;-0.039123;-0.021867;1.4026;0.70045;2.1793
16;3.141;-0.040429;-0.021398;1.3898;0.69955;2.1793
17;3.141;-0.044315;-0.021387;1.3757;0.70194;2.1797
18;3.1417;-0.048058;-0.020975;1.3586;0.70837;2.18
19;3.1418;-0.049736;-0.0207;1.3422;0.71776;2.1802
20;3.142;-0.054947;-0.020614;1.3233;0.73157;2.1805
21;3.142;-0.059774;-0.020529;1.2989;0.75016;2.181
22;3.1417;-0.059772;-0.020362;1.2747;0.7663;2.1811
23;3.1419;-0.057114;-0.019516;1.2492;0.77957;2.1809
24;3.1421;-0.053962;-0.019558;1.2207;0.78962;2.1813
25;3.1422;-0.05547;-0.019473;1.195;0.79537;2.1817
26;3.1419;-0.050684;-0.019805;1.1652;0.79802;2.1822
27;3.1419;-0.039704;-0.019926;1.139;0.79749;2.1823
28;3.1419;-0.026684;-0.020403;1.103;0.79505;2.1829
29;3.1371;-0.024206;-0.027071;1.0632;0.79132;2.1943
30;3.1373;-0.028472;-0.029236;1.0241;0.78949;2.196
31;3.138;-0.029283;-0.029704;0.9809;0.78678;2.1966
32;3.1406;-0.028826;-0.023524;0.93638;0.78544;2.186
33;3.1402;-0.032375;-0.024651;0.88246;0.78234;2.1879
34;3.14;-0.034823;-0.025826;0.83476;0.77956;2.1893
