1;3.1404;0.070791;-0.030333;1.5054;0.83022;2.189
2;-3.1402;-0.0705;0.029525;1.5053;0.83033;2.1886
3;3.1404;0.070883;-0.030102;1.5053;0.83021;2.1889
4;-3.1403;-0.070999;0.029337;1.5051;0.83019;2.1884
5;3.1393;0.073942;-0.029726;1.5028;0.82971;2.1879
6;3.1401;0.082118;-0.029841;1.4954;0.82703;2.1883
7;3.1396;0.092797;-0.029688;1.4805;0.82311;2.1883
8;3.1379;0.089045;-0.029381;1.4602;0.82078;2.1885
9;3.1405;0.075054;-0.026429;1.4328;0.82175;2.1791
10;3.1415;0.059291;-0.024906;1.4008;0.8233;2.1792
11;3.143;0.04092;-0.022511;1.3576;0.82913;2.1789
12;3.1439;0.029282;-0.020622;1.3049;0.83735;2.1791
13;3.1448;0.0066018;-0.01975;1.2079;0.85222;2.1799
14;3.1466;-0.0052491;-0.01563;1.1287;0.86201;2.1794
15;3.1422;-0.0095665;-0.019919;1.0476;0.86745;2.1826
16;3.1416;-0.0026007;-0.02022;0.97095;0.8675;2.1839
17;3.141;0.014945;-0.021613;0.88982;0.86255;2.1856
18;3.1406;0.034985;-0.023736;0.79247;0.85382;2.1878
19;3.1399;0.042291;-0.026075;0.70074;0.84672;2.1902
20;3.1402;0.041649;-0.028131;0.60763;0.84089;2.1927
21;3.1389;0.04726;-0.029112;0.50123;0.83419;2.1953
22;3.1405;0.055236;-0.031666;0.40902;0.82879;2.1976
23;3.137;0.062876;-0.033898;0.31765;0.82693;2.2131
24;3.1372;0.064169;-0.030029;0.21418;0.82089;2.2137
25;3.1405;0.05814;-0.027161;0.088416;0.81201;2.2015
26;3.1409;0.050873;-0.024902;-0.023389;0.81061;2.2037
27;3.1403;0.047824;-0.026271;-0.1524;0.80888;2.2069
28;3.1391;0.046369;-0.02508;-0.27112;0.80765;2.2093
29;3.143;0.038101;-0.036553;-0.38848;0.80733;2.2149
30;3.1412;0.036004;-0.02861;-0.52902;0.80727;2.2182
31;3.1408;0.033444;-0.027685;-0.64507;0.80614;2.2202
32;3.1409;0.02944;-0.028274;-0.75555;0.8051;2.2237
33;3.1398;0.023506;-0.027942;-0.86573;0.80496;2.2253
34;3.1392;0.02018;-0.028246;-0.9757;0.80497;2.2267
35;3.1393;0.024011;-0.027502;-1.0804;0.80395;2.2283
36;3.1395;0.026937;-0.024696;-1.2008;0.80187;2.2296
37;3.14;0.030078;-0.023638;-1.3033;0.79931;2.2308
38;3.1397;0.035378;-0.022463;-1.4084;0.79553;2.2325
39;3.1405;0.039882;-0.0235;-1.5206;0.79059;2.2325
40;3.1409;0.049404;-0.023311;-1.6198;0.78554;2.2344
41;3.1416;0.068498;-0.022255;-1.7202;0.77779;2.2355
42;3.1409;0.098406;-0.024998;-1.8306;0.76696;2.2386
43;3.1396;0.12373;-0.025475;-1.9258;0.75647;2.2407
44;3.1379;0.15268;-0.024449;-2.0382;0.74289;2.2444
45;3.1371;0.18216;-0.026251;-2.1398;0.72633;2.2443
46;3.1344;0.21032;-0.027605;-2.2238;0.70985;2.2458
47;-3.1314;-0.24544;0.024023;-2.3143;0.68757;2.2476
48;3.1273;0.29165;-0.023267;-2.4266;0.65764;2.2495
49;3.1243;0.32824;-0.023123;-2.5109;0.6341;2.2506
50;3.1216;0.36155;-0.02337;-2.5921;0.61051;2.2517
51;-3.114;-0.40455;0.023639;-2.6817;0.58081;2.2533
52;-3.1078;-0.44633;0.023129;-2.7546;0.55301;2.2539
53;-3.1012;-0.4908;0.021482;-2.826;0.52336;2.255
54;-3.0903;-0.53875;0.019612;-2.8984;0.48997;2.255
55;-3.0825;-0.58662;0.01824;-2.9589;0.45749;2.2557
56;-3.0712;-0.64494;0.017189;-3.0239;0.41724;2.2561
57;-3.0561;-0.7141;0.016812;-3.0865;0.37018;2.2567
58;-3.036;-0.79738;0.014978;-3.1553;0.30955;2.2572
59;-3.015;-0.86757;0.016467;-3.2091;0.25543;2.2588
60;-2.9982;-0.92481;0.014766;-3.2483;0.21081;2.2593
61;-2.9789;-0.9811;0.016987;-3.2847;0.16615;2.2605
62;-2.9588;-1.0417;0.017421;-3.3176;0.1193;2.2614
63;-2.9356;-1.1022;0.017042;-3.3487;0.070194;2.2615
64;-2.9097;-1.1726;0.016517;-3.381;0.012325;2.2624
65;-2.8821;-1.2369;0.018069;-3.4065;-0.042428;2.2626
66;-2.8517;-1.2987;0.02083;-3.4244;-0.094183;2.2674
67;-2.8245;-1.3586;0.022083;-3.4419;-0.14735;2.2682
68;-2.793;-1.4209;0.022778;-3.4578;-0.20367;2.269
69;-2.7601;-1.4838;0.024711;-3.4701;-0.26207;2.2689
70;-2.7223;-1.5503;0.024677;-3.4832;-0.32668;2.2697
71;-2.6869;-1.6082;0.025711;-3.4949;-0.38791;2.2705
72;-2.5621;-1.7948;0.025095;-3.5068;-0.58524;2.2685
73;-2.4936;-1.887;0.024707;-3.499;-0.68284;2.2686
74;-2.4473;-1.9458;0.023456;-3.4876;-0.74629;2.2664
75;-2.4082;-1.9947;0.020824;-3.4772;-0.79933;2.2672
76;-2.3749;-2.0325;0.021788;-3.467;-0.85465;2.2671
77;-2.3441;-2.0681;0.019242;-3.454;-0.9243;2.2664
78;-2.3112;-2.1064;0.014594;-3.4413;-0.99305;2.2596
79;-2.2687;-2.1531;0.014913;-3.4195;-1.0856;2.2595
80;-2.2337;-2.1892;0.014814;-3.3989;-1.1616;2.2598
81;-2.2091;-2.2147;0.015752;-3.3815;-1.2224;2.2596
82;-2.2015;-2.2222;0.015108;-3.3735;-1.2495;2.2596
83;-2.1974;-2.2263;0.015095;-3.369;-1.265;2.2597
84;-2.1959;-2.2269;0.014952;-3.3672;-1.2771;2.2595
85;-2.1976;-2.2253;0.015327;-3.3677;-1.2848;2.2596
86;-2.2005;-2.2226;0.014757;-3.3696;-1.2897;2.2595
87;-2.2031;-2.2198;0.015718;-3.3717;-1.292;2.2597
