0;-2.8678;-1.2684;0.021832;1.5068;-0.35077;2.1795
1;-2.8678;-1.2677;0.022133;1.5065;-0.35121;2.1796
2;-2.8679;-1.2676;0.022104;1.5065;-0.35122;2.1796
3;-2.868;-1.2673;0.022088;1.5063;-0.3514;2.1796
4;-2.8684;-1.2664;0.022049;1.5057;-0.35195;2.1796
5;-2.8689;-1.2654;0.021655;1.5046;-0.35297;2.1795
6;-2.87;-1.2637;0.021507;1.5029;-0.3548;2.1796
7;-2.8709;-1.2605;0.021807;1.5;-0.3577;2.1795
8;-2.872;-1.2583;0.021617;1.4968;-0.36165;2.1795
9;-2.872;-1.2586;0.021787;1.4952;-0.36599;2.1796
10;-2.872;-1.259;0.022017;1.4942;-0.37153;2.1797
11;-2.8722;-1.2587;0.021688;1.4929;-0.37871;2.1796
12;-2.8721;-1.2592;0.021303;1.4915;-0.38746;2.1795
13;-2.8721;-1.2593;0.021265;1.4904;-0.39525;2.1796
14;-2.8715;-1.2595;0.02188;1.4893;-0.40292;2.1795
15;-2.8711;-1.2604;0.021788;1.4883;-0.40945;2.1796
16;-2.8721;-1.258;0.021957;1.4855;-0.41651;2.1796
17;-2.8742;-1.253;0.021636;1.481;-0.42253;2.1796
18;-2.8771;-1.2469;0.022135;1.4754;-0.4273;2.1798
19;-2.8797;-1.2402;0.022028;1.4689;-0.43196;2.1798
20;-2.8815;-1.2357;0.022433;1.4621;-0.4368;2.18
21;-2.8833;-1.2321;0.022143;1.4545;-0.44242;2.1801
22;-2.8847;-1.229;0.022174;1.4455;-0.44988;2.1802
23;-2.8864;-1.224;0.022855;1.4355;-0.4576;2.1803
24;-2.8883;-1.2194;0.022714;1.4246;-0.46648;2.1805
25;-2.8903;-1.2142;0.022514;1.4129;-0.47585;2.1805
26;-2.8918;-1.2089;0.022929;1.4008;-0.48542;2.1806
27;-2.8943;-1.2054;0.023399;1.3872;-0.49587;2.1811
28;-2.8951;-1.2018;0.023869;1.3751;-0.5049;2.1812
29;-2.8972;-1.1974;0.023709;1.3611;-0.51482;2.1815
30;-2.8983;-1.1934;0.024235;1.3494;-0.52284;2.1816
31;-2.9;-1.1885;0.023342;1.3381;-0.5302;2.1815
32;-2.9019;-1.1842;0.023464;1.3276;-0.5367;2.1817
33;-2.9041;-1.1784;0.023765;1.3159;-0.54341;2.182
34;-2.9056;-1.1737;0.024154;1.3061;-0.5492;2.182
35;-2.9069;-1.1697;0.024372;1.2976;-0.55439;2.182
36;-2.9088;-1.1661;0.02474;1.2894;-0.55918;2.1823
37;-2.9105;-1.1618;0.024302;1.2816;-0.56368;2.1823
38;-2.912;-1.1575;0.024878;1.2748;-0.56789;2.1824
39;-2.9136;-1.1533;0.025186;1.2672;-0.57222;2.1824
40;-2.9166;-1.1458;0.024765;1.2565;-0.57806;2.1826
41;-2.9203;-1.1366;0.024505;1.2454;-0.5838;2.1827
42;-2.9244;-1.1263;0.024726;1.233;-0.58988;2.1828
43;-2.9275;-1.1171;0.024295;1.2207;-0.59551;2.1829
44;-2.9312;-1.1092;0.024427;1.2087;-0.60132;2.1833
45;-2.9339;-1.0995;0.023893;1.1948;-0.6081;2.1832
46;-2.9374;-1.0909;0.024151;1.1821;-0.61396;2.1836
47;-2.9406;-1.0818;0.02435;1.1688;-0.62043;2.1837
48;-2.9445;-1.0723;0.024212;1.1554;-0.62654;2.1841
49;-2.9481;-1.0614;0.023849;1.1407;-0.63342;2.1843
50;-2.9521;-1.0508;0.024295;1.1254;-0.64042;2.1848
51;-2.956;-1.0409;0.02494;1.11;-0.64732;2.1854
52;-2.9603;-1.03;0.024178;1.0948;-0.65389;2.1856
53;-2.9652;-1.0166;0.024479;1.0751;-0.6623;2.186
54;-2.9697;-1.0034;0.023383;1.0549;-0.67091;2.1862
55;-2.9726;-0.99652;0.023317;1.0422;-0.67609;2.1866
56;-2.9738;-0.9913;0.023882;1.0302;-0.68102;2.1868
57;-2.9756;-0.98675;0.024099;1.0181;-0.68586;2.1873
58;-2.9772;-0.98216;0.023548;1.0066;-0.69038;2.1875
59;-2.9795;-0.97559;0.023379;0.98934;-0.6974;2.1878
60;-2.9821;-0.96769;0.023307;0.96983;-0.70515;2.1881
61;-2.9841;-0.96228;0.023772;0.94944;-0.71444;2.1886
62;-2.9859;-0.95478;0.023716;0.92971;-0.72285;2.1888
63;-2.988;-0.94964;0.0237;0.91647;-0.72817;2.1892
64;-2.9906;-0.9429;0.023233;0.89923;-0.73507;2.1896
65;-2.9925;-0.93876;0.023351;0.88755;-0.73989;2.19
66;-2.9937;-0.93499;0.023156;0.87761;-0.74387;2.1902
67;-2.9945;-0.93139;0.024185;0.86713;-0.74818;2.1905
