0;0.0037266;-3.1348;-0.0051958;-2.9558;-0.86235;2.2604
1;0.0021605;-3.1362;-0.0070708;-2.9555;-0.86288;2.2613
2;0.014508;-3.128;0.00027833;-2.9569;-0.85823;2.2557
3;0.014764;-3.128;0.00025447;-2.9569;-0.85826;2.2556
4;0.0034991;-3.1348;-0.004852;-2.9559;-0.86291;2.2607
5;0.0035455;-3.1349;-0.0047201;-2.9554;-0.86253;2.2604
6;0.003627;-3.1348;-0.0049056;-2.9552;-0.8625;2.2603
7;0.014208;-3.128;0.00035618;-2.9559;-0.85854;2.2555
8;0.0031376;-3.1352;-0.0062387;-2.9541;-0.86282;2.2605
9;0.0044673;-3.1343;-0.0048897;-2.954;-0.86283;2.26
10;0.015597;-3.1275;-0.00075235;-2.9545;-0.85913;2.2555
11;0.0165;-3.1276;-0.00089369;-2.9542;-0.85931;2.2556
12;0.0071154;-3.1343;-0.0059858;-2.9527;-0.8634;2.2601
13;0.0093118;-3.1336;-0.0057913;-2.9517;-0.86326;2.2597
14;0.009117;-3.1337;-0.0050168;-2.9497;-0.86371;2.2596
15;0.0088466;-3.1334;-0.0055077;-2.947;-0.86432;2.2594
16;0.010743;-3.1338;-0.0048892;-2.9438;-0.86519;2.2594
17;0.012374;-3.1334;-0.0053687;-2.9412;-0.86604;2.2594
18;0.014025;-3.1325;-0.0051236;-2.9393;-0.86617;2.2588
19;0.01378;-3.1331;-0.0056477;-2.9373;-0.86684;2.2591
20;0.0203;-3.13;-0.0037577;-2.9354;-0.86538;2.2569
21;0.021372;-3.1301;-0.0037897;-2.9317;-0.86652;2.257
22;0.023492;-3.1303;-0.0034703;-2.926;-0.86837;2.257
23;0.025518;-3.1296;-0.0022884;-2.9201;-0.86995;2.2565
24;0.025207;-3.1296;-0.0024429;-2.9137;-0.87187;2.2563
25;0.024934;-3.1292;-0.0024059;-2.9064;-0.87406;2.2561
26;0.025676;-3.1294;-0.0027217;-2.8996;-0.87616;2.2561
27;0.030523;-3.1279;-0.00020584;-2.8926;-0.87766;2.255
28;0.032957;-3.1275;-0.00078586;-2.8862;-0.87955;2.2548
29;0.034302;-3.1274;-0.001029;-2.8802;-0.88114;2.2547
30;0.033814;-3.1276;-0.00052422;-2.874;-0.88272;2.2546
31;0.034595;-3.1277;-0.00013176;-2.868;-0.88397;2.2545
32;0.037023;-3.1273;0.00017245;-2.863;-0.88474;2.2543
33;0.039074;-3.127;-2.6033e-05;-2.8581;-0.88542;2.2542
34;0.040664;-3.127;-0.00011853;-2.8537;-0.88591;2.2541
35;0.042378;-3.1271;0.00012854;-2.8492;-0.88637;2.2541
36;0.044027;-3.1269;-0.00024625;-2.8439;-0.88702;2.254
37;0.04584;-3.1269;4.2946e-05;-2.8382;-0.88759;2.2539
38;0.048325;-3.1266;0.00040981;-2.8317;-0.88792;2.2537
39;0.050668;-3.127;-4.2607e-05;-2.8233;-0.88852;2.2538
40;0.052225;-3.1278;-0.00055567;-2.8142;-0.88916;2.2538
41;0.05752;-3.1266;-6.4884e-05;-2.8055;-0.88926;2.2533
42;0.062435;-3.1267;0.00054365;-2.7951;-0.889;2.2532
43;0.068569;-3.1267;0.00033229;-2.7861;-0.88815;2.2531
44;0.07588;-3.1269;0.0002128;-2.775;-0.88655;2.253
45;0.081139;-3.1268;0.00025027;-2.7637;-0.88475;2.2528
46;0.084067;-3.1266;-0.00071437;-2.7529;-0.88332;2.2527
47;0.088465;-3.1262;-0.0018135;-2.7418;-0.88177;2.2526
48;0.093061;-3.1263;-0.0017425;-2.7288;-0.88006;2.2523
49;0.097774;-3.1267;-0.00071683;-2.7171;-0.87852;2.2521
50;0.10314;-3.126;-0.00050286;-2.7058;-0.87691;2.2517
51;0.10851;-3.1261;-0.0011422;-2.6931;-0.87515;2.2517
52;0.11353;-3.1261;-0.0027192;-2.6819;-0.87343;2.2518
53;0.11771;-3.1261;-0.0016602;-2.6698;-0.87212;2.2515
