0;1.9545;-2.437;-0.018915;-3.8123;-0.75224;2.2674
1;1.9545;-2.437;-0.018839;-3.8123;-0.75227;2.2674
2;1.9545;-2.4369;-0.018962;-3.8123;-0.7523;2.2674
3;1.9545;-2.437;-0.018839;-3.8123;-0.75227;2.2673
4;1.9545;-2.4368;-0.018846;-3.8123;-0.75228;2.2673
5;1.9545;-2.4369;-0.018909;-3.8123;-0.75226;2.2673
6;1.9544;-2.4369;-0.018884;-3.8123;-0.75225;2.2673
7;1.9543;-2.4369;-0.018988;-3.8122;-0.75222;2.2673
8;1.9544;-2.437;-0.018827;-3.8122;-0.75205;2.2673
9;1.9544;-2.4369;-0.018865;-3.8122;-0.75185;2.2673
10;1.9544;-2.4369;-0.018873;-3.8121;-0.75149;2.2673
11;1.9546;-2.4368;-0.018828;-3.8121;-0.75114;2.2673
12;1.9546;-2.4369;-0.018976;-3.812;-0.75088;2.2673
13;1.9545;-2.4368;-0.018681;-3.8119;-0.7504;2.2672
14;1.9543;-2.4368;-0.018673;-3.8117;-0.74973;2.2671
15;1.9546;-2.437;-0.017676;-3.8114;-0.74811;2.2669
16;1.9546;-2.437;-0.0173;-3.8112;-0.74684;2.2669
17;1.9546;-2.437;-0.017582;-3.8107;-0.7441;2.2669
18;1.9549;-2.4367;-0.018488;-3.8103;-0.74085;2.2672
19;1.9553;-2.4367;-0.01708;-3.8097;-0.73651;2.2668
20;1.9557;-2.4363;-0.017905;-3.8091;-0.73173;2.2671
21;1.9561;-2.4361;-0.017848;-3.8083;-0.72679;2.2669
22;1.9564;-2.4357;-0.018163;-3.8076;-0.72211;2.267
23;1.9567;-2.4358;-0.018002;-3.8071;-0.71852;2.267
24;1.957;-2.436;-0.016866;-3.8065;-0.71424;2.2669
25;1.9571;-2.4356;-0.017407;-3.8058;-0.70972;2.2669
26;1.9572;-2.4358;-0.017512;-3.805;-0.70494;2.2669
27;1.9576;-2.4355;-0.017393;-3.8043;-0.69979;2.2669
28;1.9581;-2.4355;-0.017841;-3.8037;-0.69483;2.267
29;1.958;-2.4356;-0.017526;-3.8029;-0.6891;2.2669
30;1.9582;-2.4354;-0.018485;-3.8023;-0.68407;2.2671
31;1.958;-2.4357;-0.01713;-3.8015;-0.67855;2.2669
32;1.958;-2.436;-0.018481;-3.8007;-0.67222;2.2672
33;1.9576;-2.4362;-0.018138;-3.7996;-0.66564;2.2671
34;1.9583;-2.4361;-0.016912;-3.7984;-0.65767;2.2668
35;1.9587;-2.436;-0.018192;-3.7976;-0.6507;2.2671
36;1.9584;-2.4358;-0.018421;-3.7964;-0.64389;2.2672
