0;3.1422;0.052799;-0.021851;1.3691;0.81478;2.1804
1;3.1423;0.053069;-0.021784;1.3686;0.81469;2.1802
2;3.1424;0.056043;-0.021759;1.3634;0.81384;2.1799
3;3.1425;0.060263;-0.020858;1.3453;0.81254;2.1794
4;3.1436;0.05719;-0.019975;1.3067;0.81416;2.1792
5;3.1446;0.053361;-0.018167;1.2594;0.81774;2.1789
6;3.1444;0.047979;-0.019012;1.2011;0.8222;2.1799
7;3.1436;0.040469;-0.018838;1.1231;0.82614;2.1806
8;3.1427;0.035229;-0.018876;1.0438;0.82762;2.1821
9;3.1418;0.033565;-0.021213;0.95861;0.82725;2.1842
10;3.1416;0.028675;-0.023691;0.85686;0.82692;2.1867
11;3.1405;0.020929;-0.025413;0.75604;0.8275;2.1888
12;3.139;0.0217;-0.027021;0.64477;0.82669;2.1914
13;3.1393;0.019697;-0.03027;0.5138;0.8251;2.1947
14;3.1404;0.017174;-0.033956;0.39001;0.82348;2.198
15;3.1387;0.013145;-0.030951;0.27188;0.82678;2.2126
16;3.1376;0.018902;-0.02812;0.12982;0.82306;2.2145
17;3.1431;0.024113;-0.023859;-0.0011801;0.81204;2.2009
18;3.1393;0.026139;-0.023354;-0.13012;0.81474;2.2173
19;3.1389;0.025724;-0.023058;-0.27611;0.81162;2.221
20;3.1416;0.024255;-0.033449;-0.42712;0.80446;2.214
21;3.1414;0.027051;-0.027291;-0.57291;0.8005;2.2192
22;3.142;0.032322;-0.028539;-0.71696;0.79656;2.2262
23;3.1413;0.035371;-0.02899;-0.86116;0.792;2.2285
24;3.1403;0.045485;-0.02761;-1.0091;0.78516;2.2308
25;3.1399;0.070045;-0.024749;-1.1688;0.77282;2.2324
26;3.1395;0.099832;-0.024249;-1.3159;0.7576;2.2351
27;3.1384;0.13964;-0.021689;-1.4754;0.73594;2.2371
28;3.1367;0.17707;-0.018478;-1.6183;0.71402;2.2393
29;3.1346;0.21608;-0.018441;-1.7555;0.69005;2.2415
30;3.1311;0.26458;-0.021268;-1.9113;0.65909;2.2449
31;3.1258;0.31507;-0.020081;-2.0433;0.62909;2.2467
32;-3.1154;-0.39294;0.022483;-2.1957;0.58663;2.2449
33;-3.1046;-0.47266;0.022821;-2.3308;0.54562;2.2472
34;3.0947;0.53627;-0.023458;-2.4456;0.50702;2.2499
35;-3.083;-0.59389;0.020462;-2.5516;0.4675;2.25
36;-3.0652;-0.672;0.020002;-2.6575;0.4201;2.2511
37;-3.0464;-0.74878;0.022092;-2.7377;0.37633;2.2528
38;-3.0239;-0.83223;0.01895;-2.8105;0.3307;2.2531
39;-2.9956;-0.93149;0.016653;-2.889;0.27189;2.2543
40;-2.9512;-1.066;0.017725;-2.9849;0.18089;2.2562
41;-2.8865;-1.2129;0.013633;-3.0779;0.069079;2.2551
42;-2.848;-1.3052;0.0202;-3.1384;-0.0096986;2.263
43;-2.81;-1.3871;0.02201;-3.1874;-0.083284;2.2639
44;-2.768;-1.4699;0.02208;-3.2329;-0.15792;2.2667
45;-2.722;-1.5512;0.023099;-3.2723;-0.23781;2.2669
46;-2.6786;-1.6251;0.022777;-3.3069;-0.31848;2.2672
47;-2.6286;-1.7028;0.023215;-3.3415;-0.41255;2.2683
48;-2.5849;-1.7674;0.023148;-3.3691;-0.5012;2.2692
49;-2.5385;-1.8302;0.026183;-3.3933;-0.59497;2.2683
50;-2.4874;-1.8976;0.02637;-3.417;-0.70506;2.2667
51;-2.4501;-1.944;0.022484;-3.4361;-0.8022;2.2661
52;-2.4143;-1.986;0.02043;-3.4506;-0.89717;2.2652
53;-2.3775;-2.0338;0.016153;-3.4641;-0.99644;2.2605
54;-2.3487;-2.0676;0.016377;-3.471;-1.0748;2.2609
55;-2.3176;-2.1022;0.015138;-3.4743;-1.1425;2.2613
56;-2.2915;-2.1316;0.015118;-3.4757;-1.2009;2.2617
57;-2.2706;-2.153;0.017342;-3.4762;-1.2509;2.2618
58;-2.2547;-2.17;0.017306;-3.4754;-1.291;2.2619
59;-2.2411;-2.1842;0.018066;-3.4742;-1.3267;2.2619
